x1,x2,x3
49.55,29.07,77.22
47.96,22.84,68.04
43.19,25.81,63.18
57.86,29.89,55.78
43.89,32.33,75.23
49.85,26.12,76.12
42.52,32.08,69.57
51.4,23.95,63.9
45.44,28.26,69.19
41.31,31.29,64.62
42.21,31.24,74.2
42.5,24.02,56.04
37.64,28.16,65.62
58.86,29.07,74.77
51.68,31.82,67.42
46.76,27.11,75.27
48.2,29.18,68.85
44.67,25.36,65.69
49.65,27.83,77.04
78.51,36.56,77.33
69.23,28.18,63.61
52.76,26.69,60.56
37.51,34.03,73.63
48.91,31.69,67.59
59.71,26.88,74.34
49.46,31.24,54.95
60.37,38.38,86.25
46.4,23.14,61.45
52.0,22.56,81.86
52.38,22.49,84.99
62.64,25.49,65.46
56.66,39.33,69.56
49.76,28.02,64.36
46.41,38.89,63.1
61.55,34.27,69.94
55.74,31.03,57.51
25.98,22.02,57.36
39.98,27.86,69.18
46.54,27.14,73.63
49.51,17.35,69.93
47.24,29.33,75.28
60.39,27.48,74.32
44.12,33.71,68.17
53.02,25.66,75.12
50.33,34.04,54.31
48.98,31.9,61.09
53.4,32.91,63.52
53.06,31.17,65.94
49.58,31.44,93.14
45.4,31.22,45.32
63.6,30.0,65.59
40.32,30.72,53.25
40.37,36.56,60.29
62.34,35.11,70.51
41.74,30.97,63.95
55.58,36.0,66.63
44.62,18.2,64.77
42.41,36.3,71.67
46.93,30.74,68.6
67.64,28.95,53.31
58.07,35.32,73.18
31.2,31.14,86.13
57.89,15.9,69.43
40.58,37.51,61.0
58.77,21.58,66.85
52.26,30.45,68.64
66.8,33.89,79.51
56.44,30.91,79.15
59.04,36.01,69.31
55.31,23.66,71.15
54.09,29.04,70.48
45.98,29.1,86.19
42.95,38.95,64.43
53.22,36.14,66.86
54.73,25.65,60.16
43.29,35.1,60.0
52.25,31.85,60.1
54.31,33.39,63.24
32.45,31.83,67.5
63.13,31.77,71.28
50.36,32.71,80.18
38.97,38.0,81.77
51.71,24.86,88.71
49.39,37.79,59.82
32.88,36.32,62.65
57.22,31.04,67.07
43.6,29.37,86.06
52.15,29.8,73.97
55.15,29.87,68.15
61.82,38.39,74.75
46.61,39.03,59.78
41.43,31.46,63.25
38.37,32.85,72.18
48.04,27.14,61.99
56.03,27.37,74.63
48.05,30.55,82.65
50.84,32.92,58.11
56.81,22.76,65.07
45.3,27.34,68.15
61.82,23.35,73.3
54.41,25.92,70.04
48.51,35.92,66.83
42.41,34.09,55.25
38.5,24.9,59.32
52.03,29.3,64.46
58.26,36.73,65.96
53.79,28.03,59.66
42.32,37.42,61.51
57.58,32.64,77.38
45.56,27.89,76.14
58.83,30.6,57.28
60.43,29.7,64.68
57.55,29.35,80.71
62.28,39.05,87.59
45.37,29.54,73.4
55.57,36.5,65.33
37.66,30.85,72.59
34.33,32.96,78.4
50.57,32.48,68.11
53.81,31.46,71.43
