time,value
1,95.49
2,105.46
3,91.5
4,113.91
5,103.46
6,99.99
7,120.1
8,114.49
9,101.1
10,124.09
11,124.04
12,131.75
13,133.25
14,137.56
15,127.32
16,117.88
17,119.9
18,132.27
19,125.35
20,146.92
21,137.56
22,140.46
23,143.63
24,145.36
25,147.61
26,143.62
27,154.01
28,130.9
29,153.44
30,153.38
31,151.32
32,150.88
33,158.74
34,154.29
35,171.96
36,167.2
37,174.95
38,156.88
39,174.41
40,175.19
41,178.78
42,180.11
43,171.98
44,170.01
45,186.39
46,177.26
47,189.28
48,183.38
49,185.85
50,194.0
51,181.94
52,188.01
53,183.8
54,203.9
55,206.71
56,211.43
57,198.26
58,222.12
59,209.2
60,198.67
