time,value
1,102.62
2,109.73
3,116.53
4,111.74
5,108.65
6,107.2
7,104.48
8,106.45
9,121.1
10,107.73
11,136.77
12,125.13
13,122.16
14,134.28
15,134.63
16,136.67
17,129.05
18,121.5
19,137.19
20,139.53
21,138.21
22,132.63
23,164.0
24,149.44
25,152.44
26,146.81
27,140.59
28,149.14
29,138.98
30,161.59
31,155.89
32,163.85
33,162.82
34,156.19
35,158.55
36,160.51
37,177.46
38,162.47
39,157.92
40,160.98
41,175.56
42,169.86
43,194.61
44,171.41
45,180.38
46,171.65
47,176.43
48,183.58
49,177.21
50,185.25
51,197.24
52,182.43
53,193.61
54,199.29
55,202.7
56,192.49
57,217.45
58,223.35
59,202.22
60,207.46
