time,value
1,102.57
2,88.96
3,92.93
4,115.12
5,113.67
6,109.88
7,113.13
8,113.6
9,116.91
10,115.96
11,118.83
12,129.53
13,121.76
14,105.35
15,134.17
16,101.6
17,133.28
18,122.74
19,137.6
20,134.72
21,126.85
22,122.51
23,157.25
24,141.87
25,144.22
26,146.77
27,153.49
28,159.19
29,152.76
30,175.54
31,154.66
32,155.81
33,140.34
34,160.72
35,168.02
36,146.5
37,176.41
38,167.97
39,168.56
40,163.01
41,171.6
42,173.16
43,175.37
44,185.56
45,180.96
46,180.2
47,180.29
48,168.12
49,170.5
50,183.0
51,196.6
52,205.86
53,201.1
54,199.7
55,196.64
56,203.81
57,188.7
58,208.7
59,204.41
60,219.12
