time,value
1,94.08
2,110.34
3,93.4
4,101.92
5,121.25
6,117.8
7,120.04
8,111.51
9,120.37
10,109.43
11,106.17
12,120.73
13,113.7
14,114.37
15,121.26
16,134.77
17,136.63
18,123.18
19,132.56
20,138.51
21,130.92
22,141.78
23,136.34
24,135.21
25,137.15
26,157.03
27,146.53
28,151.38
29,158.68
30,160.53
31,157.66
32,161.1
33,158.29
34,169.46
35,140.0
36,174.95
37,159.08
38,175.2
39,169.36
40,170.03
41,166.68
42,181.42
43,171.36
44,188.41
45,190.47
46,181.83
47,185.33
48,190.63
49,193.81
50,186.75
51,187.02
52,189.45
53,203.84
54,187.83
55,198.89
56,196.13
57,202.23
58,195.32
59,207.58
60,195.22
