x1,x2,x3
42.17,25.67,61.27
40.23,31.03,66.99
54.64,39.82,52.13
55.17,27.6,89.79
44.74,36.6,78.95
50.76,30.67,65.77
50.89,31.28,98.48
47.86,31.83,75.43
52.01,33.45,68.82
39.99,31.46,61.75
45.61,26.65,64.73
52.55,37.04,72.47
39.11,29.93,78.98
62.5,24.73,81.96
36.86,28.18,71.46
60.16,34.41,64.75
41.98,24.78,70.57
50.88,29.11,59.28
41.93,22.57,76.14
45.89,28.93,83.61
55.61,27.75,62.88
65.99,32.85,64.87
57.83,22.89,67.51
45.14,28.17,73.93
45.84,33.61,76.73
41.35,34.08,85.32
49.06,28.38,72.81
51.65,29.47,79.53
49.61,33.13,73.15
41.31,29.73,87.17
62.21,28.47,63.07
39.88,31.73,68.18
45.47,31.78,73.82
48.33,35.6,67.69
48.13,30.57,78.99
54.82,29.34,64.93
46.75,28.25,80.6
57.6,28.74,79.09
38.82,29.74,71.28
45.88,22.6,50.69
46.34,14.78,65.89
37.25,32.82,69.15
44.06,34.44,92.32
54.41,24.83,54.97
57.19,29.66,71.54
53.93,33.66,77.6
37.06,39.18,78.65
58.81,32.18,70.67
51.18,34.46,68.48
47.82,24.6,59.28
45.55,24.3,91.36
44.15,29.32,86.24
49.31,21.17,70.63
43.54,29.32,57.16
56.35,40.87,53.67
52.96,32.08,78.48
57.76,31.23,73.6
44.62,34.01,72.96
61.32,37.68,77.56
55.38,22.36,70.37
43.13,36.83,64.51
53.98,26.89,55.11
45.39,30.15,78.5
59.19,27.07,80.56
41.42,24.61,65.22
62.76,34.54,82.06
44.46,30.62,84.55
46.53,31.28,80.61
49.33,29.67,73.68
45.63,29.3,76.4
58.4,31.51,75.81
43.44,29.19,75.92
41.54,28.33,74.75
54.91,26.71,62.55
47.76,28.78,66.76
52.98,23.19,68.92
53.2,26.16,74.42
54.03,23.66,62.35
52.26,31.56,86.03
49.36,29.13,55.59
49.43,32.22,73.47
55.19,32.56,74.65
43.41,29.29,80.38
40.15,28.15,63.45
45.91,30.41,80.99
39.3,41.36,80.51
44.15,32.21,71.34
42.59,30.9,75.71
34.46,39.33,53.02
52.8,27.02,72.02
50.18,24.12,88.19
57.61,27.82,61.61
43.3,30.45,73.35
47.38,30.73,65.35
39.08,28.46,62.9
63.46,27.15,79.31
59.04,35.25,84.56
52.63,24.28,61.81
44.53,23.51,57.69
45.88,31.26,77.64
36.64,31.16,68.95
52.86,32.12,70.63
48.65,29.12,65.22
44.93,25.77,85.24
55.46,30.23,71.24
52.23,31.94,70.0
39.24,38.5,77.71
48.67,37.49,65.91
50.46,24.51,74.55
53.57,35.44,79.06
58.0,35.51,71.2
66.76,36.02,80.64
57.35,24.92,71.77
52.92,26.69,71.79
41.49,36.58,79.65
49.18,25.32,72.23
48.42,28.64,82.0
55.17,29.33,62.21
43.35,34.32,88.7
53.3,31.34,90.62
