x1,x2,x3
51.1,32.38,68.63
54.53,31.04,85.54
44.01,37.82,65.32
61.7,30.3,71.36
47.76,26.54,65.45
49.63,27.22,68.31
45.55,24.34,85.75
46.25,33.88,85.34
59.54,29.33,85.53
42.05,29.03,72.18
56.77,36.92,70.6
52.48,34.79,72.53
44.74,28.66,59.24
40.26,22.97,72.2
56.01,34.36,65.63
65.65,24.74,62.98
59.68,35.61,58.2
46.32,26.59,60.39
48.86,27.04,55.88
56.49,29.19,61.84
65.04,39.35,77.04
35.1,25.38,76.67
51.39,30.64,79.53
44.0,26.15,69.16
40.11,27.13,60.28
57.64,27.84,78.33
42.64,23.1,72.03
55.0,36.34,88.15
43.86,32.08,63.87
48.47,27.76,69.61
56.61,31.41,77.62
44.17,27.14,78.9
44.98,29.03,67.54
51.71,27.83,72.79
49.73,25.1,67.21
54.97,33.9,90.57
51.64,34.03,71.65
47.65,43.04,72.95
49.76,35.22,58.84
56.52,29.86,78.71
54.62,19.82,57.48
49.77,33.64,52.28
50.8,28.64,69.41
47.57,27.91,65.7
55.3,26.38,72.03
44.08,29.33,80.23
57.07,28.27,73.83
56.71,31.37,66.26
43.05,27.55,65.4
58.58,33.44,73.86
51.42,19.52,77.47
52.34,30.79,55.82
50.87,30.49,69.08
49.25,27.67,72.26
46.62,24.06,72.35
57.44,25.52,74.51
48.93,23.76,63.62
48.25,25.16,57.73
53.92,23.68,65.83
59.79,28.31,75.36
44.24,33.43,68.14
58.85,24.86,53.47
65.95,26.76,75.48
33.82,26.3,58.6
63.38,23.44,68.54
49.93,33.76,72.12
53.28,32.9,67.8
57.44,28.26,55.03
60.17,25.53,55.63
63.78,27.47,63.33
35.44,31.32,74.67
57.05,33.42,79.85
59.31,26.22,63.62
42.66,31.14,88.59
37.3,24.39,47.83
61.44,27.13,65.15
39.12,35.45,82.0
42.41,25.12,55.11
42.29,27.15,66.3
56.16,29.33,79.8
36.65,32.64,62.93
50.98,34.34,73.9
59.41,29.88,70.58
52.69,29.48,52.01
35.44,34.41,59.33
51.19,35.42,67.58
55.54,31.46,61.24
41.89,26.83,106.97
49.08,28.23,63.5
52.32,27.16,79.74
51.56,33.6,60.84
35.19,23.26,72.09
50.1,29.37,63.22
52.71,31.46,74.77
60.24,26.33,68.98
45.22,30.78,70.22
46.19,29.56,82.48
51.04,28.35,68.66
50.26,25.53,66.49
44.83,28.39,61.01
58.21,26.65,65.57
53.98,28.35,65.73
49.26,37.74,52.89
46.6,12.89,71.75
36.24,33.94,75.13
62.17,26.72,75.87
36.78,22.33,66.35
47.91,36.19,66.48
30.85,33.7,63.93
60.59,27.06,54.28
50.57,29.21,52.83
50.96,23.92,75.54
62.24,29.81,62.3
58.56,32.46,66.14
53.62,36.33,66.11
67.58,30.82,71.79
44.73,34.59,66.94
51.93,30.93,70.02
49.28,30.3,61.74
45.69,27.81,70.22
