x1,x2,x3
48.44,28.88,80.69
52.52,35.39,70.87
44.96,30.19,73.93
46.14,23.26,66.05
49.7,24.99,73.86
51.27,27.12,78.33
47.73,30.82,65.66
77.97,32.92,81.62
65.95,24.4,62.85
69.19,37.9,94.29
57.93,26.86,52.02
48.67,30.68,62.75
53.9,29.0,73.36
40.44,31.59,91.22
39.83,34.87,72.38
47.67,24.76,70.5
42.9,35.32,61.11
45.23,29.17,64.3
40.29,26.86,60.63
51.21,32.16,71.91
36.2,31.85,71.46
54.23,26.84,71.69
55.09,28.43,59.08
55.24,26.91,82.06
52.67,33.2,71.26
48.03,31.94,57.91
43.74,26.43,71.57
60.28,25.36,76.84
48.93,25.57,71.68
65.86,28.44,66.49
47.49,33.36,59.37
44.4,28.48,75.37
55.31,27.46,70.17
54.51,31.45,77.76
53.87,38.44,50.85
50.74,31.9,64.98
57.35,29.1,57.56
37.63,32.07,69.31
47.5,35.2,78.74
40.95,38.37,62.9
47.13,32.37,73.71
52.98,24.89,76.28
49.3,35.04,62.53
48.09,22.29,81.76
48.92,28.57,67.39
53.55,25.28,71.68
47.33,21.57,68.74
53.03,33.14,78.11
34.96,38.95,73.79
44.63,35.77,84.31
53.36,15.38,82.78
57.79,33.55,58.04
62.1,31.61,63.12
42.02,25.52,79.33
50.4,22.29,53.42
60.67,24.48,79.79
50.07,31.43,64.4
52.97,37.48,73.4
46.12,24.19,61.68
53.98,41.99,62.7
40.77,34.54,59.88
45.96,29.32,55.98
57.74,25.72,59.78
51.0,31.25,76.2
55.94,28.49,75.32
44.0,34.36,73.68
49.87,21.06,79.29
43.18,30.3,61.07
40.22,37.81,59.75
42.85,24.55,70.02
36.95,32.86,84.96
42.6,27.31,77.72
47.21,40.6,64.93
46.98,24.4,73.05
39.43,30.73,71.04
47.99,29.77,64.94
42.74,21.48,63.29
74.3,33.53,68.75
47.99,24.86,92.22
41.62,28.23,85.85
56.38,35.0,69.57
39.55,38.53,81.13
42.42,35.37,61.3
38.91,29.13,81.87
42.54,25.05,69.34
52.14,38.92,73.76
51.02,27.45,70.64
58.0,18.75,75.22
39.96,30.72,64.26
38.57,27.84,76.51
51.48,34.62,72.03
45.63,29.62,80.12
64.07,34.65,79.38
40.51,34.78,90.97
46.79,25.14,89.36
42.09,30.63,61.18
50.71,32.81,64.42
50.84,29.99,64.94
55.11,34.09,76.53
49.05,26.83,87.61
52.06,25.4,65.24
48.35,27.17,56.1
51.07,30.63,62.44
44.15,34.34,67.79
52.89,30.01,67.94
39.94,27.49,65.98
46.46,36.05,67.03
56.33,35.06,66.17
47.73,24.35,80.2
46.32,22.66,76.36
49.37,33.39,81.3
52.42,29.94,62.06
61.47,29.6,48.41
49.59,32.71,85.72
34.11,25.53,73.55
40.18,32.25,74.25
56.3,34.37,70.6
54.19,27.62,66.51
46.33,30.27,72.11
48.59,32.95,81.27
