time,value
1,103.54
2,113.44
3,96.25
4,105.4
5,109.62
6,105.75
7,111.35
8,117.42
9,122.29
10,107.43
11,133.97
12,123.8
13,133.25
14,136.08
15,126.3
16,121.43
17,139.43
18,138.45
19,129.52
20,121.21
21,131.36
22,141.19
23,131.26
24,135.47
25,142.14
26,149.44
27,151.28
28,150.41
29,160.79
30,156.31
31,160.32
32,143.03
33,150.84
34,162.42
35,161.15
36,168.72
37,166.65
38,160.86
39,182.31
40,166.51
41,172.65
42,182.14
43,176.23
44,186.86
45,181.26
46,181.29
47,196.35
48,184.46
49,185.4
50,187.15
51,190.41
52,181.37
53,192.39
54,194.17
55,204.47
56,197.9
57,214.25
58,203.81
59,196.54
60,217.13
