time,value
1,95.0
2,97.29
3,94.55
4,108.07
5,120.53
6,110.95
7,116.87
8,124.06
9,114.21
10,121.07
11,129.12
12,133.81
13,114.31
14,134.11
15,125.21
16,137.94
17,122.96
18,131.72
19,140.96
20,134.7
21,136.29
22,129.18
23,129.05
24,131.36
25,145.95
26,153.29
27,150.99
28,137.73
29,156.49
30,153.39
31,157.81
32,177.99
33,154.15
34,153.89
35,171.55
36,159.82
37,172.99
38,171.68
39,166.99
40,184.62
41,178.35
42,168.22
43,178.21
44,175.27
45,177.19
46,195.7
47,188.29
48,196.81
49,203.53
50,180.6
51,181.4
52,174.65
53,187.88
54,200.86
55,196.5
56,202.01
57,206.61
58,212.49
59,212.82
60,202.95
