time,value
1,102.48
2,97.51
3,103.99
4,109.4
5,99.85
6,115.12
7,109.06
8,115.9
9,109.74
10,111.42
11,120.74
12,110.14
13,126.84
14,129.5
15,120.81
16,127.84
17,130.6
18,130.1
19,135.05
20,153.01
21,147.6
22,139.91
23,136.43
24,144.9
25,142.27
26,155.49
27,143.57
28,141.63
29,155.6
30,151.32
31,161.39
32,159.27
33,150.36
34,170.31
35,174.2
36,168.71
37,154.86
38,172.09
39,168.23
40,170.46
41,166.82
42,183.2
43,173.6
44,165.28
45,179.87
46,187.74
47,210.7
48,188.99
49,198.77
50,189.46
51,198.6
52,205.2
53,192.36
54,186.44
55,189.41
56,191.09
57,195.63
58,200.97
59,207.48
60,201.41
