x1,x2,x3
60.4,22.83,81.28
59.38,26.11,61.44
54.22,27.0,77.76
59.61,19.18,72.07
42.14,32.07,62.45
53.83,24.75,72.77
48.19,33.56,64.17
56.9,36.03,76.43
50.31,42.63,67.58
48.24,28.79,69.23
40.23,28.96,74.18
56.78,29.45,68.05
61.79,31.37,78.31
59.8,38.41,79.56
47.3,38.84,68.96
49.56,36.97,58.95
44.68,31.24,73.75
58.31,27.45,60.58
52.35,24.54,69.27
71.12,15.23,77.65
51.32,22.92,83.28
48.12,24.54,74.52
53.64,31.28,50.87
61.59,41.98,71.54
42.92,30.4,65.59
45.81,24.5,57.78
57.19,34.5,57.59
49.28,20.07,65.72
62.44,30.44,63.62
64.92,29.0,57.86
34.13,27.96,59.29
42.1,29.4,74.17
35.93,28.94,55.82
47.67,33.91,71.06
51.17,33.12,65.94
43.09,27.28,60.15
58.85,32.3,51.22
53.19,23.22,75.12
37.04,34.22,70.87
59.27,23.04,87.33
47.62,28.84,68.61
56.04,34.01,72.65
52.9,37.03,72.45
40.89,30.71,67.7
55.17,37.68,62.05
49.51,25.34,85.6
56.02,30.84,87.14
55.91,26.68,66.92
55.95,30.9,70.33
47.48,22.14,61.09
35.76,22.82,71.03
51.55,27.62,59.39
64.22,32.51,49.74
54.61,38.94,50.1
46.12,32.39,66.81
36.55,28.21,54.15
39.97,20.71,88.66
37.78,29.1,71.8
53.54,29.53,63.54
59.27,24.93,52.48
53.86,31.05,69.59
58.69,35.12,69.37
45.6,29.47,84.22
64.5,26.87,76.04
42.69,26.66,68.7
43.83,28.8,57.66
54.04,32.38,62.27
45.91,33.08,77.56
36.65,23.2,76.64
44.21,28.5,49.4
55.61,29.87,54.29
39.23,23.78,66.2
45.2,27.37,62.14
60.6,19.3,60.55
46.72,40.25,77.32
58.56,33.7,68.93
37.54,34.03,53.71
50.68,34.36,76.58
50.7,32.07,74.41
53.28,30.07,60.13
37.69,31.36,49.91
55.56,31.89,67.24
45.03,31.69,50.57
51.89,28.72,60.52
45.73,30.59,64.7
62.55,37.42,67.91
54.5,31.76,53.31
47.1,30.65,60.81
38.5,24.67,73.27
47.35,21.54,63.55
45.6,32.94,69.24
54.78,31.71,70.4
56.13,29.46,75.65
53.87,25.63,69.93
45.72,31.66,69.24
49.48,30.98,91.94
63.41,27.23,77.97
48.4,29.18,83.8
54.41,45.43,68.54
52.88,23.27,54.32
40.71,24.56,82.62
63.55,27.06,76.21
51.8,38.51,76.74
60.24,34.93,82.98
60.51,24.18,78.0
56.86,29.09,76.03
40.54,21.69,69.62
41.38,29.01,59.32
55.91,32.26,63.67
50.16,31.24,76.48
54.73,36.15,58.87
59.45,34.45,73.06
49.6,29.92,70.5
41.65,30.71,51.45
50.94,32.24,77.65
54.28,32.7,62.65
57.28,41.86,74.73
50.25,32.74,53.69
54.19,34.75,74.12
52.43,32.24,48.64
