time,value
1,90.34
2,98.32
3,122.59
4,107.86
5,113.43
6,118.88
7,123.46
8,116.93
9,124.53
10,118.87
11,112.8
12,119.38
13,117.0
14,116.22
15,125.5
16,122.36
17,135.77
18,141.37
19,132.18
20,128.54
21,137.69
22,135.59
23,154.59
24,154.62
25,144.1
26,140.51
27,153.96
28,139.48
29,152.51
30,156.72
31,146.82
32,153.66
33,164.78
34,163.54
35,152.96
36,173.98
37,161.82
38,161.42
39,171.51
40,161.25
41,167.42
42,183.31
43,173.95
44,157.31
45,187.89
46,193.94
47,189.37
48,196.68
49,179.49
50,184.55
51,195.02
52,207.97
53,201.84
54,203.95
55,185.13
56,200.05
57,201.53
58,207.33
59,207.77
60,226.13
