x1,x2,x3
51.32,27.9,77.87
45.87,26.7,66.33
47.98,27.62,61.07
54.04,27.04,59.98
56.98,31.0,49.55
54.96,27.83,70.83
47.36,30.55,86.77
41.78,35.0,83.83
43.69,31.66,56.01
53.95,19.01,69.17
44.88,24.62,81.76
28.15,36.56,83.27
61.68,25.3,75.33
61.76,34.21,59.09
49.59,24.55,62.54
52.06,26.37,61.6
44.22,13.91,68.15
53.66,36.31,58.31
54.05,21.41,66.53
42.55,26.97,83.89
49.79,28.31,79.95
40.07,30.2,64.64
53.86,34.31,68.85
53.39,30.02,80.93
46.24,29.18,68.68
38.28,39.91,78.16
51.73,23.65,85.06
36.71,29.72,85.32
60.09,30.62,64.61
53.87,34.99,51.94
55.11,28.46,92.32
37.9,36.55,73.33
55.58,31.98,72.77
57.84,25.23,71.17
46.29,34.13,62.34
34.68,23.66,69.62
47.09,44.1,63.9
48.24,24.99,91.53
52.27,28.87,69.51
58.6,30.38,64.31
49.21,45.83,69.01
54.16,42.15,68.4
54.68,31.65,81.23
47.78,33.43,63.63
58.28,36.83,54.74
48.07,26.64,70.5
63.61,33.4,42.43
46.12,35.13,79.89
54.74,23.91,62.37
39.26,28.27,64.75
40.7,22.58,79.43
52.64,31.13,47.21
52.07,31.27,67.05
45.22,23.56,83.11
47.04,37.56,61.01
54.4,24.75,66.25
46.05,24.09,80.96
35.35,32.88,70.49
50.89,18.92,72.42
47.27,35.53,77.92
48.22,28.64,91.81
41.01,31.39,78.86
53.72,24.78,68.24
44.88,29.87,72.46
70.41,32.92,53.99
59.59,30.2,65.23
53.35,30.69,66.49
52.02,26.63,83.45
52.42,32.53,82.71
40.96,30.86,86.84
61.41,25.4,66.55
51.05,15.23,65.22
58.89,19.95,60.15
49.26,27.73,69.99
59.74,34.05,58.04
53.72,30.94,76.89
53.52,30.41,65.5
50.31,24.16,78.88
46.2,31.64,72.93
43.35,25.99,63.26
58.55,26.75,75.01
43.42,33.22,97.14
38.3,31.02,71.84
52.6,27.69,53.02
59.09,30.74,58.03
61.13,31.95,58.23
39.67,27.82,63.02
43.75,28.12,71.67
60.43,33.76,76.06
45.39,27.25,62.3
47.32,31.72,67.59
47.57,23.88,67.54
61.54,31.89,68.38
52.22,30.8,65.66
49.52,33.79,68.99
50.86,25.41,71.57
29.64,35.61,90.28
47.07,24.98,58.14
34.17,27.33,80.06
44.83,38.68,66.06
50.94,28.28,58.85
51.63,29.97,83.75
34.65,33.61,61.37
51.94,29.92,54.7
45.5,28.34,68.9
58.15,25.75,65.66
55.17,30.97,66.19
40.4,22.34,66.48
52.36,37.09,75.13
41.37,22.72,76.35
45.09,33.21,78.7
46.27,34.59,88.56
55.76,22.08,76.92
54.87,34.6,73.96
46.35,23.47,78.52
46.97,23.01,79.97
52.95,32.15,61.16
47.09,33.34,69.92
55.98,26.5,74.95
49.27,33.22,52.36
