time,value
1,104.02
2,100.95
3,98.67
4,107.17
5,107.31
6,109.9
7,126.55
8,112.28
9,106.28
10,127.31
11,117.01
12,126.82
13,107.39
14,135.48
15,106.54
16,120.06
17,139.19
18,145.9
19,145.87
20,122.05
21,135.89
22,133.37
23,143.63
24,147.58
25,141.14
26,148.55
27,144.48
28,147.33
29,151.22
30,151.77
31,169.5
32,157.48
33,164.15
34,164.83
35,152.91
36,168.14
37,164.13
38,157.24
39,163.94
40,172.73
41,165.82
42,175.88
43,175.71
44,185.36
45,184.65
46,171.98
47,174.8
48,190.56
49,187.93
50,206.09
51,188.28
52,187.36
53,196.54
54,192.75
55,216.69
56,206.76
57,184.91
58,209.57
59,207.48
60,201.81
