x1,x2,x3
55.23,32.25,68.64
34.91,21.59,81.2
40.69,29.62,74.07
35.97,31.05,68.6
56.86,25.79,67.44
57.01,29.07,66.0
39.22,29.32,60.98
49.92,27.83,92.43
61.13,28.0,63.91
54.74,20.18,56.71
46.01,30.98,78.31
42.79,32.6,57.84
57.15,33.3,67.5
50.03,25.08,83.08
38.14,31.53,51.42
52.2,25.4,67.04
47.74,25.59,67.58
58.33,39.89,66.81
52.89,37.01,51.2
54.27,30.51,63.89
52.36,35.88,70.34
42.17,31.34,64.79
52.91,28.87,58.16
54.82,38.33,59.55
39.97,29.03,66.92
53.3,33.78,63.5
50.69,28.36,64.33
46.51,28.12,64.55
67.64,26.51,80.72
37.93,26.51,75.09
60.89,29.84,74.16
57.09,21.41,70.7
46.67,30.61,53.75
53.58,29.93,67.87
60.52,29.04,79.2
55.55,26.72,53.72
48.21,21.67,88.11
53.66,30.5,63.34
38.22,38.93,84.72
51.57,32.81,58.68
52.98,33.25,73.22
44.08,20.31,69.11
52.46,30.06,73.42
42.65,41.72,58.23
49.01,37.32,69.1
50.93,24.38,65.22
48.75,29.97,83.26
35.66,26.6,79.45
63.62,29.58,84.41
40.72,24.62,74.85
39.05,18.72,75.75
61.54,29.13,66.67
52.16,37.93,66.69
52.84,33.02,86.75
52.03,27.54,75.44
45.03,25.63,79.12
52.96,33.33,58.8
53.81,34.74,85.03
57.4,24.51,64.57
44.58,34.24,51.4
56.66,25.02,83.2
53.01,27.96,73.38
66.45,25.9,61.59
47.71,26.1,82.98
52.39,29.34,76.96
54.05,35.22,67.42
57.6,22.73,70.1
47.92,34.24,81.91
35.6,32.51,69.56
31.68,24.79,82.73
46.56,28.89,62.84
57.43,32.27,81.98
63.47,21.36,52.98
46.71,27.91,61.17
59.59,19.23,62.31
40.17,19.07,61.27
49.39,26.19,73.83
56.96,23.72,70.5
34.82,32.8,81.79
46.45,22.62,81.92
54.71,26.71,58.08
41.61,29.71,69.79
40.14,28.01,52.82
38.39,31.42,72.36
58.97,31.8,69.68
61.89,34.78,65.7
51.14,32.69,79.11
44.46,27.49,83.81
46.47,29.95,62.93
51.06,37.9,69.59
41.41,29.22,65.54
43.82,26.23,71.78
61.99,23.22,76.56
50.72,31.38,55.81
55.0,25.0,74.98
57.29,34.3,79.28
56.49,32.11,69.39
44.83,30.89,80.36
40.95,30.49,50.61
51.04,27.8,89.22
49.73,29.76,75.25
46.65,26.04,54.81
43.82,27.14,64.67
55.44,27.03,77.57
45.56,34.17,77.63
53.93,21.21,63.52
56.59,26.56,69.55
44.01,27.59,77.29
61.71,32.94,58.74
70.79,23.24,67.07
58.18,28.8,76.4
51.99,20.34,66.53
53.53,16.51,81.29
41.19,23.86,57.3
47.94,21.43,87.28
52.65,38.91,70.11
47.87,26.13,83.14
45.26,33.12,59.72
45.29,39.52,73.78
54.58,42.61,68.39
