time,value
1,102.69
2,95.33
3,104.21
4,114.41
5,101.77
6,119.97
7,97.57
8,103.41
9,110.35
10,125.44
11,139.05
12,96.09
13,126.42
14,137.98
15,126.43
16,123.83
17,144.53
18,125.56
19,137.96
20,140.37
21,126.51
22,138.14
23,141.99
24,143.61
25,152.98
26,138.14
27,141.38
28,158.12
29,154.78
30,157.86
31,153.4
32,157.28
33,149.42
34,163.02
35,153.17
36,159.27
37,182.52
38,153.38
39,166.8
40,169.73
41,169.9
42,167.55
43,165.09
44,176.5
45,181.13
46,187.54
47,188.26
48,203.03
49,194.78
50,205.13
51,196.66
52,195.81
53,194.24
54,197.83
55,190.68
56,207.95
57,224.31
58,194.97
59,202.47
60,212.64
