x1,x2,x3
62.91,31.74,59.16
57.8,30.75,75.53
52.01,29.29,68.18
56.67,27.98,69.59
25.19,28.54,84.79
57.73,26.58,82.65
54.71,29.41,70.0
48.49,23.2,64.09
33.63,33.69,77.43
36.72,32.62,80.45
74.02,35.58,80.78
39.19,27.69,61.23
45.01,37.4,76.98
44.37,34.97,91.2
55.02,23.3,71.96
27.36,25.13,60.83
54.82,22.35,75.45
51.08,32.23,45.63
45.75,27.8,64.68
58.42,18.92,54.71
47.66,36.12,75.54
43.69,21.36,60.95
49.87,29.96,76.47
44.5,24.78,62.34
62.84,22.37,81.27
48.19,37.14,78.53
46.32,30.07,82.83
36.65,30.88,59.97
54.88,24.09,84.69
56.46,27.03,79.92
61.74,38.36,64.26
51.11,31.71,74.12
50.54,32.39,61.44
47.53,30.59,77.64
52.65,20.26,69.78
54.59,30.67,62.7
62.49,35.19,65.9
60.38,31.02,80.86
42.1,21.24,50.38
55.85,23.51,58.78
51.14,29.79,75.09
57.23,32.06,61.2
37.18,25.32,71.81
48.45,23.81,73.88
44.86,28.94,74.52
52.37,38.09,64.35
57.18,31.26,60.49
64.43,24.9,72.45
55.19,30.1,50.84
52.79,36.27,79.91
51.59,31.77,65.11
44.44,24.24,71.13
48.72,23.11,76.03
47.57,28.98,72.15
55.93,24.4,69.22
51.17,30.02,93.06
36.34,25.46,58.07
49.82,29.93,64.55
48.42,36.49,85.89
45.05,36.28,76.65
56.72,23.91,79.08
53.19,37.26,66.0
48.72,28.63,70.02
53.48,33.19,57.88
65.51,22.17,91.03
33.75,27.85,50.58
53.49,26.03,71.17
54.35,36.83,73.83
46.0,23.65,55.56
69.59,27.1,72.64
44.63,31.17,68.94
32.83,30.79,75.8
42.4,26.36,58.23
52.7,32.39,77.78
44.49,31.6,74.67
53.35,34.73,68.24
50.51,35.24,68.23
51.87,36.22,76.07
49.62,32.14,78.51
52.11,34.66,65.15
43.9,32.09,69.6
51.3,31.6,45.57
43.67,35.79,69.05
61.29,32.61,73.36
43.96,24.73,70.11
52.61,30.25,59.31
47.31,23.86,76.01
55.86,37.37,60.41
57.23,24.47,74.53
37.01,31.48,81.32
40.63,30.42,65.15
47.51,29.99,71.38
57.31,38.74,69.17
60.99,28.06,82.7
59.81,41.3,71.1
51.28,35.86,78.23
46.22,32.03,72.32
43.17,21.29,68.81
38.99,27.75,87.87
48.88,27.16,61.92
56.24,29.4,57.78
58.86,37.17,58.96
45.95,34.03,77.71
59.59,24.71,78.76
49.45,26.66,59.92
45.92,28.28,71.03
50.19,27.7,57.83
59.45,37.32,73.51
54.39,30.67,64.75
53.16,36.53,62.29
43.88,40.35,55.58
62.05,28.93,71.26
63.0,31.91,71.66
37.39,31.85,84.96
46.39,32.11,54.59
45.13,15.57,57.17
45.92,32.95,41.44
51.94,18.1,62.33
53.56,21.44,58.65
59.43,26.63,64.22
