time,value
1,99.59
2,109.44
3,106.98
4,114.02
5,129.31
6,114.57
7,107.39
8,120.45
9,128.62
10,110.71
11,120.89
12,114.94
13,128.65
14,131.95
15,116.8
16,130.47
17,150.58
18,125.88
19,130.93
20,139.69
21,159.89
22,128.11
23,145.63
24,130.84
25,139.14
26,145.81
27,153.33
28,132.98
29,155.09
30,146.94
31,155.53
32,174.2
33,171.45
34,163.6
35,154.5
36,167.58
37,168.82
38,164.3
39,166.08
40,177.12
41,159.96
42,179.84
43,173.56
44,178.8
45,174.18
46,181.63
47,180.1
48,172.23
49,203.48
50,193.64
51,183.88
52,182.74
53,191.7
54,175.61
55,190.62
56,200.89
57,213.72
58,189.72
59,206.01
60,204.14
