x1,x2,x3
39.26,30.81,53.09
29.66,27.44,86.31
48.37,34.08,56.2
54.72,26.17,65.71
47.87,30.53,52.02
52.62,29.43,78.3
45.68,34.87,69.31
54.05,28.45,64.67
55.95,35.62,81.44
54.11,20.5,89.51
34.58,23.22,66.07
49.71,28.63,61.1
55.9,23.22,63.27
45.69,35.64,74.6
40.9,33.03,74.18
41.7,18.76,62.0
62.05,32.97,65.03
42.57,30.89,57.01
48.71,29.87,67.8
42.42,23.99,70.16
55.54,35.53,68.59
39.19,34.3,69.36
51.61,24.2,78.99
45.02,24.47,69.72
54.53,35.2,78.36
52.83,28.7,75.86
42.82,24.76,71.16
59.23,26.36,65.23
65.67,23.79,61.77
33.39,32.63,76.0
57.96,31.08,65.48
64.68,35.2,57.03
38.82,30.25,59.56
39.95,28.85,64.07
41.44,27.42,60.65
56.15,24.1,83.81
45.52,34.31,71.84
50.28,38.59,65.94
39.42,31.25,79.12
44.67,28.04,54.17
64.66,29.03,68.11
47.04,23.11,67.51
47.79,28.06,69.77
57.34,20.4,69.91
43.55,32.43,80.67
66.13,28.18,58.18
57.55,29.7,81.91
53.21,31.76,80.24
51.69,27.5,79.27
34.35,29.98,75.4
63.19,31.23,67.49
62.36,36.63,78.78
50.04,24.09,65.65
46.95,26.39,72.31
52.58,25.11,85.06
45.67,28.73,69.32
55.86,30.51,68.32
45.83,32.02,77.88
49.29,31.0,64.64
61.58,35.81,71.87
44.79,17.77,76.62
39.5,28.84,71.07
51.54,29.14,84.48
50.22,32.99,65.15
54.68,33.73,81.12
46.66,28.73,71.59
43.47,27.13,73.89
53.59,32.91,71.66
48.38,27.63,61.19
43.71,27.42,78.59
40.38,30.38,66.04
41.28,33.37,77.0
55.66,33.3,77.51
56.17,24.91,70.53
52.44,30.04,58.24
52.99,28.76,63.57
53.97,30.22,84.16
53.65,29.11,83.11
45.7,33.7,68.63
65.92,29.91,63.11
39.46,18.23,85.39
43.92,29.26,58.15
52.08,23.2,68.51
56.87,22.91,82.62
42.04,27.88,58.16
34.79,26.42,63.19
50.13,21.92,67.2
47.53,25.58,57.49
60.81,33.68,69.5
57.84,28.32,63.86
44.78,31.4,68.9
46.84,23.51,66.41
36.19,33.41,77.12
43.19,20.99,65.0
47.43,35.84,63.71
64.57,34.54,75.47
61.74,46.18,71.82
58.49,26.57,83.74
50.39,25.53,64.27
64.26,38.75,68.65
41.54,33.22,70.72
45.99,29.76,74.9
48.63,25.8,73.21
55.3,20.04,67.79
51.4,31.33,66.13
55.99,35.75,70.62
44.76,41.06,84.11
42.41,30.0,75.82
64.75,30.35,63.4
59.33,34.3,83.41
34.85,31.41,61.16
40.84,23.03,82.3
48.39,27.98,69.43
42.2,13.79,76.8
44.07,39.93,56.53
62.69,24.3,92.23
44.61,27.26,63.2
49.54,25.4,48.87
55.67,30.58,83.98
43.03,29.56,59.97
