time,value
1,93.91
2,105.32
3,112.31
4,101.47
5,108.43
6,107.2
7,98.46
8,124.09
9,113.04
10,118.08
11,128.63
12,117.42
13,123.39
14,127.46
15,122.85
16,126.97
17,123.38
18,144.39
19,133.61
20,139.17
21,141.16
22,130.05
23,141.14
24,141.55
25,143.12
26,157.41
27,154.16
28,146.65
29,164.8
30,159.43
31,149.06
32,159.07
33,167.42
34,163.96
35,152.93
36,165.84
37,170.25
38,171.36
39,171.65
40,170.77
41,158.29
42,181.96
43,172.35
44,179.85
45,181.9
46,177.28
47,183.51
48,186.43
49,176.13
50,188.26
51,192.66
52,191.15
53,201.38
54,187.67
55,198.08
56,202.23
57,191.21
58,200.47
59,220.08
60,205.67
