time,value
1,113.92
2,109.95
3,97.99
4,92.21
5,120.94
6,112.76
7,109.22
8,107.14
9,99.62
10,107.43
11,122.2
12,117.65
13,136.56
14,132.55
15,122.26
16,121.38
17,140.92
18,129.42
19,155.35
20,136.77
21,126.88
22,123.27
23,135.52
24,154.76
25,143.02
26,126.8
27,143.6
28,148.08
29,163.16
30,157.46
31,154.6
32,160.02
33,177.19
34,169.67
35,157.07
36,170.27
37,175.66
38,187.04
39,172.5
40,169.41
41,176.66
42,171.78
43,178.61
44,172.76
45,181.19
46,171.15
47,191.35
48,192.79
49,174.99
50,195.98
51,187.32
52,204.9
53,203.43
54,205.9
55,203.73
56,192.45
57,185.98
58,205.48
59,196.02
60,209.52
