time,value
1,85.62
2,109.52
3,99.5
4,91.14
5,116.32
6,120.33
7,104.27
8,93.43
9,103.89
10,128.44
11,110.54
12,126.93
13,117.7
14,117.6
15,124.01
16,125.64
17,127.59
18,118.43
19,117.92
20,131.47
21,138.44
22,134.94
23,151.72
24,158.96
25,133.72
26,143.55
27,152.89
28,140.75
29,154.53
30,145.05
31,156.04
32,146.43
33,156.01
34,164.45
35,151.0
36,160.42
37,159.67
38,160.19
39,182.25
40,177.02
41,168.53
42,163.1
43,193.38
44,176.3
45,175.06
46,186.69
47,182.68
48,184.72
49,202.14
50,189.66
51,191.82
52,181.05
53,210.85
54,177.83
55,204.3
56,199.56
57,200.47
58,205.94
59,199.51
60,210.85
